PAR19CD,PAR19NM,PAR19NMW,LAD19CD,LAD19NM,FID
E04011256,Coreley,,E06000051,Shropshire,1544
E04011257,Cound,,E06000051,Shropshire,1545
E04011258,Craven Arms,,E06000051,Shropshire,1546
E04011259,Cressage,,E06000051,Shropshire,1547
E04011260,Culmington,,E06000051,Shropshire,1548
E04011261,Deuxhill,,E06000051,Shropshire,1549
E04011262,Diddlebury,,E06000051,Shropshire,1550
E04011263,Ditton Priors,,E06000051,Shropshire,1551
E04011264,Donington,,E06000051,Shropshire,1552
E04011265,Eardington,,E06000051,Shropshire,1553
E04011266,Easthope,,E06000051,Shropshire,1554
E04011267,Eaton-under-Heywood,,E06000051,Shropshire,1555
E04011268,Edgton,,E06000051,Shropshire,1556
E04011269,Ellesmere Rural,,E06000051,Shropshire,1557
E04011277,Greete,,E06000051,Shropshire,1558
E04011278,Grinshill,,E06000051,Shropshire,1559
E04011279,Hadnall,,E06000051,Shropshire,1560
E04011280,Harley,,E06000051,Shropshire,1561
E04011282,Highley,,E06000051,Shropshire,1562
E04011283,Hinstock,,E06000051,Shropshire,1563
E04011284,Hodnet,,E06000051,Shropshire,1564
E04011285,Hope Bagot,,E06000051,Shropshire,1565
E04011286,Hope Bowdler,,E06000051,Shropshire,1566
E04011287,Hopesay,,E06000051,Shropshire,1567
E04011288,Hopton Cangeford,,E06000051,Shropshire,1568
E04011289,Hopton Castle,,E06000051,Shropshire,1569
E04011290,Hopton Wafers,,E06000051,Shropshire,1570
E04011291,Hordley,,E06000051,Shropshire,1571
E04011292,Hughley,,E06000051,Shropshire,1572
E04011293,Ightfield,,E06000051,Shropshire,1573
E04011294,Kemberton,,E06000051,Shropshire,1574
E04011295,Kenley,,E06000051,Shropshire,1575
E04011296,Kinlet,,E06000051,Shropshire,1576
E04011297,Kinnerley,,E06000051,Shropshire,1577
E04011298,Knockin,,E06000051,Shropshire,1578
E04011299,Leebotwood,,E06000051,Shropshire,1579
E04011300,Leighton and Eaton Constantine,,E06000051,Shropshire,1580
E04011301,Little Ness,,E06000051,Shropshire,1581
E04011302,Llanfair Waterdine,,E06000051,Shropshire,1582
E04011303,Llanyblodwel,,E06000051,Shropshire,1583
E04011304,Llanymynech and Pant,,E06000051,Shropshire,1584
E04011305,Longden,,E06000051,Shropshire,1585
E04011306,Longnor,,E06000051,Shropshire,1586
E04011307,Loppington,,E06000051,Shropshire,1587
E04011308,Ludford,,E06000051,Shropshire,1588
E04011309,Ludlow,,E06000051,Shropshire,1589
E04011310,Lydbury North,,E06000051,Shropshire,1590
E04011311,Lydham,,E06000051,Shropshire,1591
E04011312,Mainstone,,E06000051,Shropshire,1592
E04011313,Market Drayton,,E06000051,Shropshire,1593
E04011314,Melverley,,E06000051,Shropshire,1594
E04011315,Middleton Scriven,,E06000051,Shropshire,1595
E04011316,Milson,,E06000051,Shropshire,1596
E04011317,Minsterley,,E06000051,Shropshire,1597
E04011318,Monkhopton,,E06000051,Shropshire,1598
E04011319,Montford,,E06000051,Shropshire,1599
E04011320,More,,E06000051,Shropshire,1600
E04011520,Sancreed,,E06000052,Cornwall,1601
E04011521,Sennen,,E06000052,Cornwall,1602
E04011522,Sheviock,,E06000052,Cornwall,1603
E04011523,Sithney,,E06000052,Cornwall,1604
E04011524,South Hill,,E06000052,Cornwall,1605
E04011525,South Petherwin,,E06000052,Cornwall,1606
E04011526,St. Agnes,,E06000052,Cornwall,1607
E04011527,St. Allen,,E06000052,Cornwall,1608
E04011528,St. Anthony-in-Meneage,,E06000052,Cornwall,1609
E04011529,St Austell,,E06000052,Cornwall,1610
E04011530,St Austell Bay,,E06000052,Cornwall,1611
E04011531,St. Blaise,,E06000052,Cornwall,1612
E04011532,St. Breock,,E06000052,Cornwall,1613
E04011533,St. Breward,,E06000052,Cornwall,1614
E04011534,St. Buryan,,E06000052,Cornwall,1615
E04011535,St. Cleer,,E06000052,Cornwall,1616
E04011536,St. Clement,,E06000052,Cornwall,1617
E04011537,St. Clether,,E06000052,Cornwall,1618
E04011538,St. Columb Major,,E06000052,Cornwall,1619
E04011539,St. Day,,E06000052,Cornwall,1620
E04011540,St. Dennis,,E06000052,Cornwall,1621
E04011541,St. Dominick,,E06000052,Cornwall,1622
E04011542,St. Endellion,,E06000052,Cornwall,1623
E04011543,St. Enoder,,E06000052,Cornwall,1624
E04011544,St. Erme,,E06000052,Cornwall,1625
E04011545,St. Erth,,E06000052,Cornwall,1626
E04011546,St. Ervan,,E06000052,Cornwall,1627
E04011547,St. Eval,,E06000052,Cornwall,1628
E04011548,St. Ewe,,E06000052,Cornwall,1629
E04011549,St. Gennys,,E06000052,Cornwall,1630
E04011550,St. Germans,,E06000052,Cornwall,1631
E04011551,St. Gluvias,,E06000052,Cornwall,1632
E04011552,St. Goran,,E06000052,Cornwall,1633
E04011553,St. Hilary,,E06000052,Cornwall,1634
E04011554,St. Issey,,E06000052,Cornwall,1635
E04011555,St. Ive,,E06000052,Cornwall,1636
E04011556,St. Ives,,E06000052,Cornwall,1637
E04011557,St. John,,E06000052,Cornwall,1638
E04011558,St. Juliot,,E06000052,Cornwall,1639
E04011559,St. Just,,E06000052,Cornwall,1640
E04011560,St. Just-in-Roseland,,E06000052,Cornwall,1641
E04011561,St. Keverne,,E06000052,Cornwall,1642
E04011562,St. Kew,,E06000052,Cornwall,1643
E04011563,St. Keyne,,E06000052,Cornwall,1644
E04011564,St. Levan,,E06000052,Cornwall,1645
E04011565,St. Mabyn,,E06000052,Cornwall,1646
E04011566,St. Martin-by-Looe,,E06000052,Cornwall,1647
E04011567,St. Martin-in-Meneage,,E06000052,Cornwall,1648
E04011568,St. Mellion,,E06000052,Cornwall,1649
E04011569,St. Merryn,,E06000052,Cornwall,1650
E04011420,Colan,,E06000052,Cornwall,1651
E04011470,Lezant,,E06000052,Cornwall,1652
E04011620,Allington,,E06000054,Wiltshire,1653
E04011321,Moreton Corbet and Lee Brockhurst,,E06000051,Shropshire,1654
E04011421,Constantine,,E06000052,Cornwall,1655
E04011621,Alton,,E06000054,Wiltshire,1656
E04011422,Crantock,,E06000052,Cornwall,1657
E04011374,Tong,,E06000051,Shropshire,1658
E04011678,Chute,,E06000054,Wiltshire,1659
E04011570,St. Mewan,,E06000052,Cornwall,1660
E04011622,Alvediston,,E06000054,Wiltshire,1661
E04011471,Linkinhorne,,E06000052,Cornwall,1662
E04011322,Moreton Say,,E06000051,Shropshire,1663
E04011423,Crowan,,E06000052,Cornwall,1664
E04011375,Uffington,,E06000051,Shropshire,1665
E04011679,Chute Forest,,E06000054,Wiltshire,1666
E04011571,St. Michael Caerhays,,E06000052,Cornwall,1667
E04011623,Amesbury,,E06000054,Wiltshire,1668
E04011472,Liskeard,,E06000052,Cornwall,1669
E04011323,Morville,,E06000051,Shropshire,1670
E04011424,Cubert,,E06000052,Cornwall,1671
E04011376,Upton Cressett,,E06000051,Shropshire,1672
E04011680,Clarendon Park,,E06000054,Wiltshire,1673
E04011572,St. Michael Penkevil,,E06000052,Cornwall,1674
E04011624,Ansty,,E06000054,Wiltshire,1675
E04011473,Looe,,E06000052,Cornwall,1676
E04011324,Much Wenlock,,E06000051,Shropshire,1677
E04011425,Cuby,,E06000052,Cornwall,1678
E04011377,Upton Magna,,E06000051,Shropshire,1679
E04011681,Clyffe Pypard,,E06000054,Wiltshire,1680
E04011573,St. Michael's Mount,,E06000052,Cornwall,1681
E04011625,Ashton Keynes,,E06000054,Wiltshire,1682
E04011474,Lostwithiel,,E06000052,Cornwall,1683
E04011325,Munslow,,E06000051,Shropshire,1684
E04011426,Cury,,E06000052,Cornwall,1685
E04011378,Welshampton and Lyneal,,E06000051,Shropshire,1686
E04011427,Davidstow,,E06000052,Cornwall,1687
E04011682,Codford,,E06000054,Wiltshire,1688
E04011428,Deviock,,E06000052,Cornwall,1689
E04011574,St. Minver Highlands,,E06000052,Cornwall,1690
E04011683,Colerne,,E06000054,Wiltshire,1691
E04011429,Dobwalls and Trewidland,,E06000052,Cornwall,1692
E04011626,Atworth,,E06000054,Wiltshire,1693
E04011326,"Myddle, Broughton and Harmer Hill",,E06000051,Shropshire,1694
E04011475,Ludgvan,,E06000052,Cornwall,1695
E04011379,Wem Rural,,E06000051,Shropshire,1696
E04011627,Avebury,,E06000054,Wiltshire,1697
E04011476,Luxulyan,,E06000052,Cornwall,1698
E04011430,Duloe,,E06000052,Cornwall,1699
E04011684,Collingbourne Ducis,,E06000054,Wiltshire,1700
E04011327,Myndtown,,E06000051,Shropshire,1701
E04011575,St. Minver Lowlands,,E06000052,Cornwall,1702
E04011380,Wem Urban,,E06000051,Shropshire,1703
E04011628,Barford St. Martin,,E06000054,Wiltshire,1704
E04011477,Mabe,,E06000052,Cornwall,1705
E04011431,Egloshayle,,E06000052,Cornwall,1706
E04011685,Collingbourne Kingston,,E06000054,Wiltshire,1707
E04011328,Nash,,E06000051,Shropshire,1708
E04011576,St. Neot,,E06000052,Cornwall,1709
E04011381,Wentnor,,E06000051,Shropshire,1710
E04011629,Baydon,,E06000054,Wiltshire,1711
E04011478,Madron,,E06000052,Cornwall,1712
E04011432,Egloskerry,,E06000052,Cornwall,1713
E04011686,Compton Bassett,,E06000054,Wiltshire,1714
E04011329,Neen Savage,,E06000051,Shropshire,1715
E04011577,St. Newlyn East,,E06000052,Cornwall,1716
E04011383,Westbury,,E06000051,Shropshire,1717
E04011630,Beechingstoke,,E06000054,Wiltshire,1718
E04011479,Maker-with-Rame,,E06000052,Cornwall,1719
E04011433,Falmouth,,E06000052,Cornwall,1720
E04011687,Compton Chamberlayne,,E06000054,Wiltshire,1721
E04011330,Neen Sollars,,E06000051,Shropshire,1722
E04011578,St. Pinnock,,E06000052,Cornwall,1723
E04011384,Weston Rhyn,,E06000051,Shropshire,1724
E04011631,Berwick Bassett,,E06000054,Wiltshire,1725
E04011480,Manaccan,,E06000052,Cornwall,1726
E04011434,Feock,,E06000052,Cornwall,1727
E04011688,Coombe Bissett,,E06000054,Wiltshire,1728
E04011331,Neenton,,E06000051,Shropshire,1729
E04011579,St. Sampson,,E06000052,Cornwall,1730
E04011385,Weston-under-Redcastle,,E06000051,Shropshire,1731
E04011632,Berwick St. James,,E06000054,Wiltshire,1732
E04011481,Marazion,,E06000052,Cornwall,1733
E04011435,Forrabury and Minster,,E06000052,Cornwall,1734
E04011690,Corsley,,E06000054,Wiltshire,1735
E04011332,Newcastle on Clun,,E06000051,Shropshire,1736
E04011580,St. Stephen-in-Brannel,,E06000052,Cornwall,1737
E04011386,Wheathill,,E06000051,Shropshire,1738
E04011633,Berwick St. John,,E06000054,Wiltshire,1739
E04011482,Marhamchurch,,E06000052,Cornwall,1740
E04011436,Fowey,,E06000052,Cornwall,1741
E04011691,Coulston,,E06000054,Wiltshire,1742
E04011333,Norbury,,E06000051,Shropshire,1743
E04011581,St. Stephens by Launceston Rural,,E06000052,Cornwall,1744
E04011387,Whitchurch Rural,,E06000051,Shropshire,1745
E04011634,Berwick St. Leonard,,E06000054,Wiltshire,1746
E04011483,Mawgan-in-Meneage,,E06000052,Cornwall,1747
E04011437,Germoe,,E06000052,Cornwall,1748
E04011692,Cricklade,,E06000054,Wiltshire,1749
E04011334,Norton in Hales,,E06000051,Shropshire,1750
E04011582,St. Teath,,E06000052,Cornwall,1751
E04011388,Whitchurch Urban,,E06000051,Shropshire,1752
E04011635,Biddestone,,E06000054,Wiltshire,1753
E04011438,Gerrans,,E06000052,Cornwall,1754
E04011484,Mawgan-in-Pydar,,E06000052,Cornwall,1755
E04011439,Grade-Ruan,,E06000052,Cornwall,1756
E04011693,Crudwell,,E06000054,Wiltshire,1757
E04011335,Onibury,,E06000051,Shropshire,1758
E04011485,Mawnan,,E06000052,Cornwall,1759
E04011440,Grampound with Creed,,E06000052,Cornwall,1760
E04011390,Whitton,,E06000051,Shropshire,1761
E04011637,Bishopstone,,E06000054,Wiltshire,1762
E04011583,St. Thomas the Apostle Rural,,E06000052,Cornwall,1763
E04011338,Petton,,E06000051,Shropshire,1764
E04011441,Gunwalloe,,E06000052,Cornwall,1765
E04011639,Bowerchalke,,E06000054,Wiltshire,1766
E04011694,Dauntsey,,E06000054,Wiltshire,1767
E04011391,Whixall,,E06000051,Shropshire,1768
E04011486,Menheniot,,E06000052,Cornwall,1769
E04011584,St. Tudy,,E06000052,Cornwall,1770
E04011339,Pimhill,,E06000051,Shropshire,1771
E04011442,Gweek,,E06000052,Cornwall,1772
E04011641,Boyton,,E06000054,Wiltshire,1773
E04011696,Dilton Marsh,,E06000054,Wiltshire,1774
E04011392,Wistanstow,,E06000051,Shropshire,1775
E04011487,Mevagissey,,E06000052,Cornwall,1776
E04011585,St. Veep,,E06000052,Cornwall,1777
E04011340,Pitchford,,E06000051,Shropshire,1778
E04011443,Gwennap,,E06000052,Cornwall,1779
E04011642,Bradford-on-Avon,,E06000054,Wiltshire,1780
E04011697,Dinton,,E06000054,Wiltshire,1781
E04011393,Withington,,E06000051,Shropshire,1782
E04011488,Michaelstow,,E06000052,Cornwall,1783
E04011586,St. Wenn,,E06000052,Cornwall,1784
E04011341,Pontesbury,,E06000051,Shropshire,1785
E04011444,Gwinear-Gwithian,,E06000052,Cornwall,1786
E04011643,Bratton,,E06000054,Wiltshire,1787
E04011698,Donhead St. Andrew,,E06000054,Wiltshire,1788
E04011394,Woolstaston,,E06000051,Shropshire,1789
E04011489,Millbrook,,E06000052,Cornwall,1790
E04011587,St. Winnow,,E06000052,Cornwall,1791
E04011342,Prees,,E06000051,Shropshire,1792
E04011445,Hayle,,E06000052,Cornwall,1793
E04011644,Braydon,,E06000054,Wiltshire,1794
E04011699,Donhead St. Mary,,E06000054,Wiltshire,1795
E04011395,Woore,,E06000051,Shropshire,1796
E04011490,Morvah,,E06000052,Cornwall,1797
E04011588,Stithians,,E06000052,Cornwall,1798
E04011343,Quatt Malvern,,E06000051,Shropshire,1799
E04011446,Helland,,E06000052,Cornwall,1800
E04011645,Bremhill,,E06000054,Wiltshire,1801
E04011700,Downton,,E06000054,Wiltshire,1802
E04011396,Worfield,,E06000051,Shropshire,1803
E04011491,Morval,,E06000052,Cornwall,1804
E04011589,Stokeclimsland,,E06000052,Cornwall,1805
E04011344,Ratlinghope,,E06000051,Shropshire,1806
E04011447,Helston,,E06000052,Cornwall,1807
E04011646,Brinkworth,,E06000054,Wiltshire,1808
E04011701,Durnford,,E06000054,Wiltshire,1809
E04011397,Worthen with Shelve,,E06000051,Shropshire,1810
E04011492,Morwenstow,,E06000052,Cornwall,1811
E04011590,Tintagel,,E06000052,Cornwall,1812
E04011345,Richard's Castle (Shropshire),,E06000051,Shropshire,1813
E04011448,Illogan,,E06000052,Cornwall,1814
E04011648,Brixton Deverill,,E06000054,Wiltshire,1815
E04011702,Durrington,,E06000054,Wiltshire,1816
E04011398,Wroxeter and Uppington,,E06000051,Shropshire,1817
E04011493,Mullion,,E06000052,Cornwall,1818
E04011591,Torpoint,,E06000052,Cornwall,1819
E04011346,Romsley,,E06000051,Shropshire,1820
E04011449,Jacobstow,,E06000052,Cornwall,1821
E04011649,Broad Chalke,,E06000054,Wiltshire,1822
E04011703,East Kennett,,E06000054,Wiltshire,1823
E04012254,Oswestry,,E06000051,Shropshire,1824
E04012255,Oswestry Rural,,E06000051,Shropshire,1825
E04012256,Whittington,,E06000051,Shropshire,1826
E04012266,Ruyton-XI-Towns,,E06000051,Shropshire,1827
E04012267,West Felton,,E06000051,Shropshire,1828
E04012659,Abdon and Heath,,E06000051,Shropshire,1829
E04011399,Advent,,E06000052,Cornwall,1830
E04011400,Altarnun,,E06000052,Cornwall,1831
E04011401,Antony,,E06000052,Cornwall,1832
E04011402,Blisland,,E06000052,Cornwall,1833
E04011403,Boconnoc,,E06000052,Cornwall,1834
E04011404,Bodmin,,E06000052,Cornwall,1835
E04011405,Botusfleming,,E06000052,Cornwall,1836
E04011406,Boyton,,E06000052,Cornwall,1837
E04011407,Breage,,E06000052,Cornwall,1838
E04011408,Broadoak,,E06000052,Cornwall,1839
E04011409,Bude-Stratton,,E06000052,Cornwall,1840
E04011410,Budock,,E06000052,Cornwall,1841
E04011411,Callington,,E06000052,Cornwall,1842
E04011412,Calstock,,E06000052,Cornwall,1843
E04011413,Camborne,,E06000052,Cornwall,1844
E04011414,Camelford,,E06000052,Cornwall,1845
E04011415,Cardinham,,E06000052,Cornwall,1846
E04011416,Carharrack,,E06000052,Cornwall,1847
E04011417,Carlyon,,E06000052,Cornwall,1848
E04011418,Carn Brea,,E06000052,Cornwall,1849
E04011419,Chacewater,,E06000052,Cornwall,1850
E04011650,Broad Hinton,,E06000054,Wiltshire,1851
E04011494,Mylor,,E06000052,Cornwall,1852
E04011592,Towednack,,E06000052,Cornwall,1853
E04011347,Ruckley and Langley,,E06000051,Shropshire,1854
E04011704,East Knoyle,,E06000054,Wiltshire,1855
E04011450,Kea,,E06000052,Cornwall,1856
E04011495,Newquay,,E06000052,Cornwall,1857
E04011451,Kenwyn,,E06000052,Cornwall,1858
E04011348,Rudge,,E06000051,Shropshire,1859
E04011593,Tregoney,,E06000052,Cornwall,1860
E04011496,North Hill,,E06000052,Cornwall,1861
E04011452,Kilkhampton,,E06000052,Cornwall,1862
E04011651,Broad Town,,E06000054,Wiltshire,1863
E04011705,Easterton,,E06000054,Wiltshire,1864
E04011349,Rushbury,,E06000051,Shropshire,1865
E04011594,Tremaine,,E06000052,Cornwall,1866
E04011497,North Petherwin,,E06000052,Cornwall,1867
E04011453,Ladock,,E06000052,Cornwall,1868
E04011652,Brokenborough,,E06000054,Wiltshire,1869
E04011706,Easton,,E06000054,Wiltshire,1870
E04011351,Ryton,,E06000051,Shropshire,1871
E04011595,Treneglos,,E06000052,Cornwall,1872
E04011498,North Tamerton,,E06000052,Cornwall,1873
E04011454,Landewednack,,E06000052,Cornwall,1874
E04011653,Bromham,,E06000054,Wiltshire,1875
E04011707,Easton Grey,,E06000054,Wiltshire,1876
E04011352,Selattyn and Gobowen,,E06000051,Shropshire,1877
E04011596,Tresmeer,,E06000052,Cornwall,1878
E04011499,Otterham,,E06000052,Cornwall,1879
E04011455,Landrake with St. Erney,,E06000052,Cornwall,1880
E04011655,Bulford,,E06000054,Wiltshire,1881
E04011708,Ebbesborne Wake,,E06000054,Wiltshire,1882
E04011353,Shawbury,,E06000051,Shropshire,1883
E04011597,Trevalga,,E06000052,Cornwall,1884
E04011500,Padstow,,E06000052,Cornwall,1885
E04011456,Landulph,,E06000052,Cornwall,1886
E04011656,Bulkington,,E06000054,Wiltshire,1887
E04011709,Edington,,E06000054,Wiltshire,1888
E04011354,Sheinton,,E06000051,Shropshire,1889
E04011598,Treverbyn,,E06000052,Cornwall,1890
E04011501,Paul,,E06000052,Cornwall,1891
E04011457,Laneast,,E06000052,Cornwall,1892
E04011657,Burbage,,E06000054,Wiltshire,1893
E04011710,Enford,,E06000054,Wiltshire,1894
E04011355,Sheriffhales,,E06000051,Shropshire,1895
E04011356,Shifnal,,E06000051,Shropshire,1896
E04011357,Shipton,,E06000051,Shropshire,1897
E04011358,Shrewsbury,,E06000051,Shropshire,1898
E04011359,Sibdon Carwood,,E06000051,Shropshire,1899
E04011360,Sidbury,,E06000051,Shropshire,1900
E04011361,Smethcott,,E06000051,Shropshire,1901
E04011362,St. Martin's,,E06000051,Shropshire,1902
E04011363,Stanton Lacy,,E06000051,Shropshire,1903
E04011364,Stanton Long,,E06000051,Shropshire,1904
E04011365,Stanton upon Hine Heath,,E06000051,Shropshire,1905
E04011366,Stockton,,E06000051,Shropshire,1906
E04011367,Stoke St. Milborough,,E06000051,Shropshire,1907
E04011368,Stoke upon Tern,,E06000051,Shropshire,1908
E04011369,Stottesdon,,E06000051,Shropshire,1909
E04011370,Stowe,,E06000051,Shropshire,1910
E04011371,Sutton Maddock,,E06000051,Shropshire,1911
E04011372,Sutton upon Tern,,E06000051,Shropshire,1912
E04011373,Tasley,,E06000051,Shropshire,1913
E04011458,Lanhydrock,,E06000052,Cornwall,1914
E04011599,Trewen,,E06000052,Cornwall,1915
E04011711,Erlestoke,,E06000054,Wiltshire,1916
E04011459,Lanivet,,E06000052,Cornwall,1917
E04011600,Truro,,E06000052,Cornwall,1918
E04011712,Etchilhampton,,E06000054,Wiltshire,1919
E04011460,Lanlivery,,E06000052,Cornwall,1920
E04011601,Tywardreath and Par,,E06000052,Cornwall,1921
E04011713,Everleigh,,E06000054,Wiltshire,1922
E04011658,Burcombe Without,,E06000054,Wiltshire,1923
E04011502,Pelynt,,E06000052,Cornwall,1924
E04011461,Lanner,,E06000052,Cornwall,1925
E04011602,Veryan,,E06000052,Cornwall,1926
E04011714,Figheldean,,E06000054,Wiltshire,1927
E04011659,Buttermere,,E06000054,Wiltshire,1928
E04011503,Penryn,,E06000052,Cornwall,1929
E04011462,Lanreath,,E06000052,Cornwall,1930
E04011603,Wadebridge,,E06000052,Cornwall,1931
